_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.187020 0.112624 -0.149307 143.0 "Gaia EDR3 3129411062762303488" 102.68817035951 0.1265 5.60067622888 0.1214 3129411062762303488 1636042515805110273 687093296 2016.0 0.3255 0.1446 2.2519 1.290 -1.230 0.162 0.386 0.144 -0.2527 -0.2219 -0.0930 0.0797 -0.2584 0.0826 -0.2447 0.1375 0.1172 -0.3746 212 0 210 2 -0.1098 210.86 0.000 0 31 0 1.486 "" "" "" "" "" "" "" 24 16 0.25194 25 8 0 0.072 1e+02 0 0 0.993 0.24 0.25 0.36 0.84 -94.538 30.755 -18.313 -38.488 0 210 1123 1.83 613.509 18.061556 0.003275 24 526.1 11.43 46.046 18.535830 0.023744 21 946.4 20.07 47.152 17.307749 0.023334 0 15 0 14 0 1.311 1.228081 0.474274 0.753807 "" "" 0 "" "" "" 207.8665491787 2.3987176001 103.2324134170 -17.2576664249 114721026881651263 "" "" 479084771 18.061556 0.003275 1123 0.072 102.68817585426 2.6089 5.60067451285 2.3446 -0.3760 1.2280756182395542 0.033290362926231123
0.183574 0.110648 -0.146481 142.9 "Gaia EDR3 3129411062762311168" 102.68618572296 0.4425 5.60350281794 0.5243 3129411062762311168 1636042515805110273 243516174 2016.0 -0.1759 0.4778 -0.3682 1.194 -0.959 0.584 0.712 0.524 -0.7055 0.1317 -0.4010 0.4703 -0.4726 0.3072 -0.5105 0.2400 0.0134 -0.6976 164 0 164 0 0.1464 169.02 0.000 0 95 0 "" 1.3617 0.0967 0.023 0.017 -0.412 -0.347 0.161 19 13 1.0635 20 6 0 0.026 1.2e+02 0 0 1.006 0.34 0.52 0.5 0.81 -85.952 40.289 -20.045 -38.947 0 163 358.5 1.455 246.370 19.301231 0.005197 14 152.5 20.25 7.529 19.880514 0.144231 18 372.8 27.42 13.598 18.319208 0.079936 0 1 0 1 0 1.465 1.561306 0.579283 0.982023 "" "" 0 "" "" "" 207.8631307182 2.3982427867 103.2300830669 -17.2550323773 114721026861684655 "" "" "" 19.299314 0.005191 359.1 0.188 102.68619000364 9.5364 5.60349965507 8.6701 -0.7033 1.5613042604398117 0.1649012625243636
0.184083 0.116293 -0.142696 140.8 "Gaia EDR3 3129411062762320384" 102.69185867255 0.2125 5.60728580850 0.1966 3129411062762320384 1636042515805110273 842592255 2016.0 0.2693 0.2490 1.0813 0.857 0.382 0.277 -0.768 0.241 -0.1457 -0.3764 -0.1912 0.1720 -0.2881 0.1833 -0.3465 0.2348 0.0928 -0.3991 193 0 190 3 -1.0103 172.64 0.000 0 31 0 1.435 "" "" "" "" "" "" "" 22 15 0.4365 23 8 0 0.031 1.1e+02 1 0 0.946 0.28 0.25 0.41 0.84 -110.031 31.692 -15.864 -38.042 0 163 670.5 1.891 354.489 18.621378 0.004120 21 289.9 7.313 39.646 19.182812 0.027528 21 581.1 11.15 52.125 17.837317 0.021169 0 1 0 2 0 1.299 1.345495 0.561434 0.784061 "" "" 0 "" "" "" 207.8623260571 2.4049911191 103.2356076756 -17.2507487046 114721026918609217 "" "" 479084792 18.621378 0.004120 670.5 0.047 102.69185696772 4.4820 5.60728922073 3.9323 -0.4052 1.3454850015441373 0.03472681071590433
0.184582 0.118915 -0.141173 139.9 "Gaia EDR3 3129411062762323200" 102.69449322100 0.4456 5.60880824585 0.5602 3129411062762323200 1636042515805110273 1126379872 2016.0 1.4317 0.6164 2.3226 0.457 0.457 0.503 0.015 0.461 -0.5572 0.2486 -0.2080 0.3312 -0.6324 0.0357 -0.3763 0.2911 0.1119 -0.3481 172 0 172 0 0.1772 194.02 0.503 0.24 95 0 "" 1.1403 0.1188 -0.231 0.257 -0.417 -0.179 -0.120 20 14 0.82763 21 7 0 0.038 1e+02 0 0 1.008 0.36 0.48 0.47 0.83 -85.806 41.763 -21.721 -39.749 0 171 256.5 1.27 201.891 19.664799 0.006043 15 91.74 13.12 6.991 20.432161 0.155331 16 241.4 12.78 18.888 18.791174 0.057606 0 0 0 0 0 1.299 1.640987 0.767363 0.873625 "" "" 0 "" "" "" 207.8621613223 2.4080185418 103.2381956839 -17.2489926963 114731026945131141 "" "" "" 19.661757 0.006029 257.2 0.011 102.69449118030 8.1458 5.60880817885 7.6004 -0.3557 1.6409699330029568 0.16566323784049808
0.180440 0.111300 -0.142024 141.9 "Gaia EDR3 3129411062762324864" 102.68684163108 0.1773 5.60795898332 0.1676 3129411062762324864 1636042515805110273 610952342 2016.0 0.4515 0.1931 2.3381 0.517 -0.177 0.253 0.485 0.211 -0.2569 -0.1969 -0.1855 0.1640 -0.1977 0.1548 -0.3095 0.1870 0.0593 -0.3640 187 0 186 1 -0.5514 177.34 0.000 0 31 0 1.432 "" "" "" "" "" "" "" 21 16 0.38685 22 7 0 0.063 1.1e+02 0 0 0.969 0.18 0.24 0.31 0.82 -88.135 26.815 -18.983 -38.489 0 185 763.6 1.64 465.654 18.480265 0.003609 19 304.4 15.2 20.026 19.129934 0.054289 20 641.2 11.04 58.079 17.730404 0.019072 0 3 0 1 0 1.238 1.399530 0.649670 0.749861 "" "" 0 "" "" "" 207.8594547596 2.4008494195 103.2303368975 -17.2505351829 114731026868420032 "" "" 479084762 18.480265 0.003609 763.6 -0.020 102.68684242295 4.0855 5.60795682652 3.4376 -0.3700 1.3995358702814613 0.057539876293159146
0.187184 0.112414 -0.149670 143.1 "Gaia EDR3 3129411067056053760" 102.68795929255 1.2107 5.60031353551 1.3913 3129411067056053760 1636042515805110273 1223141512 2016.0 -1.5342 0.8824 -1.7386 2.217 1.109 1.371 -1.919 1.360 -0.8703 0.1260 -0.6037 0.6743 -0.3323 0.5529 -0.6914 0.1975 0.0163 -0.8298 148 0 148 0 0.7497 161.77 0.000 0 95 0 "" 1.5933 0.2039 -0.072 0.089 -0.471 -0.210 0.047 17 11 2.8929 18 6 0 0.1 1e+02 0 5 1.042 0.33 0.71 0.46 0.81 -107.152 43.950 -16.596 -40.016 0 144 163.4 1.291 126.573 20.154373 0.009010 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 2 "" "" "" "" "" "" 0 "" "" "" 207.8667769879 2.3983656551 103.2322291235 -17.2580468151 "" "" "" "" 20.154373 0.009010 163.4 "" 102.68795433891 22.6867 5.60032206600 22.7476 -0.8376 25.3385422158 ""
0.190348 0.122937 -0.145323 139.8 "Gaia EDR3 3129411067059280640" 102.69853400603 8.0031 5.60465798177 8.6080 3129411067059280640 1636042515805110273 1494800823 2016.0 "" "" "" "" "" "" "" "" -0.9658 "" "" "" "" "" "" "" "" "" 38 0 37 1 0.9814 39.74 2.075 0.27 3 0 "" "" "" "" "" "" "" "" 5 5 16.333 5 1 0 0.39 86 0 0 "" 0.42 0.8 0.51 0.78 -120.534 45.057 -14.485 -39.745 0 37 78.82 2.312 34.091 20.945780 0.031967 5 28.4 8.008 3.546 21.705300 0.306158 4 108.1 18.62 5.802 19.663760 0.187159 0 0 0 0 0 1.731 2.041540 0.759520 1.282021 "" "" 0 "" "" "" 207.8676907004 2.4097146460 103.2427867100 -17.2527573921 114721026985346103 "" "" "" 20.945780 0.031967 78.82 0.391 102.69853400603 8.0031 5.60465798177 8.6080 -0.9658 2.041551472364354 0.3588277967784597
0.181332 0.115762 -0.139572 140.3 "Gaia EDR3 3129411067060854144" 102.69132554380 0.1228 5.61041023404 0.1215 3129411067060854144 1636042515805110273 230698618 2016.0 0.3911 0.1370 2.8536 0.659 -0.576 0.168 -0.320 0.145 -0.2852 -0.1559 -0.2074 0.1311 -0.2478 0.0936 -0.3083 0.1811 0.0149 -0.4119 187 0 187 0 -0.8249 173.37 0.000 0 31 0 1.464 "" "" "" "" "" "" "" 21 16 0.26369 22 7 0 0.059 1.0e+02 0 0 0.955 0.24 0.3 0.38 0.83 -87.761 33.453 -19.588 -38.818 0 178 1295 2.058 629.414 17.906610 0.003251 20 577.3 21.97 26.281 18.435001 0.041406 20 1066 19.76 53.970 17.177963 0.020469 0 1 0 1 0 1.269 1.257038 0.528391 0.728647 "" "" 0 "" "" "" 207.8592991243 2.4059384120 103.2347550666 -17.2476859406 114731026913312956 "" "" 479084789 17.906610 0.003251 1295 0.027 102.69132811692 2.7240 5.61041165635 2.3603 -0.4120 1.2570073429138624 0.04619003438642136
0.190738 0.120974 -0.147466 140.6 "Gaia EDR3 3129411067060857600" 102.69656124051 0.0492 5.60251526785 0.0494 3129411067060857600 1636042515805110273 1222968843 2016.0 0.3923 0.0553 7.0885 1.783 -1.692 0.066 0.564 0.057 -0.4138 0.0326 -0.0123 0.1324 -0.3294 0.0623 -0.1644 0.2490 -0.0809 -0.5000 195 0 195 0 -2.4634 151.74 0.000 0 31 0 1.493 "" "" "" "" "" "" "" 22 15 0.10504 23 6 0 0.084 1e+02 0 0 0.875 0.26 0.41 0.38 0.83 -77.776 38.646 -20.347 -39.350 0 193 5588 3.578 1561.842 16.319273 0.002842 22 2642 15.46 170.921 16.783570 0.006938 20 4253 14.01 303.529 15.676170 0.005204 0 1 0 0 0 1.234 1.107399 0.464296 0.643103 "" "" 0 "" "" "" 207.8687080246 2.4069920004 103.2409449080 -17.2550708569 114721026965633488 "" "" 479084809 16.319273 0.002842 5588 0.007 102.69656879462 1.0550 5.60251275911 0.9135 -0.5045 1.1074042854631028 0.008672671956809173
0.180597 0.112527 -0.141255 141.5 "Gaia EDR3 3129411067060858240" 102.68807425927 0.0650 5.60872839683 0.0668 3129411067060858240 1636042515805110273 734305255 2016.0 0.2174 0.0777 2.7996 1.392 -0.544 0.092 -1.281 0.076 -0.3429 -0.0244 -0.0974 0.0817 -0.3877 -0.0335 -0.1777 0.2825 -0.0472 -0.4361 177 0 177 0 -0.6891 166.12 0.000 0 31 0 1.459 "" "" "" "" "" "" "" 20 15 0.14185 21 6 0 0.061 1e+02 0 0 0.961 0.28 0.35 0.43 0.82 -78.662 36.154 -21.226 -38.989 0 175 3626 3.257 1113.259 16.788730 0.002923 21 1566 14.68 106.676 17.351778 0.010553 21 2960 22.49 131.651 16.069525 0.009072 0 0 0 1 0 1.248 1.282253 0.563047 0.719206 "" "" 0 "" "" "" 207.8593267798 2.4022918162 103.2315423163 -17.2496567748 114731026880690955 "" "" 479084769 16.788730 0.002923 3626 0.003 102.68807669059 1.4754 5.60873408828 1.2279 -0.4315 1.2822513225497651 0.013916607357172484
0.186191 0.114153 -0.147093 142.2 "Gaia EDR3 3129411067060861568" 102.68970749074 0.1928 5.60288980364 0.1860 3129411067060861568 1636042515805110273 205531640 2016.0 -0.1390 0.2140 -0.6493 1.461 0.618 0.261 -1.324 0.235 -0.3029 -0.2674 -0.2028 0.1738 -0.2128 0.1682 -0.3185 0.1810 0.0407 -0.4725 203 0 203 0 0.5799 217.92 0.000 0 31 0 1.440 "" "" "" "" "" "" "" 23 16 0.42444 24 8 0 0.066 1e+02 0 0 1.028 0.23 0.28 0.35 0.84 -103.989 33.316 -16.420 -38.590 0 201 649.8 1.633 397.770 18.655466 0.003878 19 288.7 18.61 15.512 19.187416 0.070047 22 523.4 13.36 39.183 17.950888 0.027966 0 0 0 0 0 1.250 1.236528 0.531950 0.704578 "" "" 0 "" "" "" 207.8652715158 2.4010862732 103.2337965222 -17.2553221689 114721026897043937 "" "" "" 18.655466 0.003878 649.8 0.009 102.68970473165 4.2174 5.60289568866 3.8198 -0.4765 1.2365309955536432 0.07542382281985872
0.175267 0.093912 -0.147984 147.6 "Gaia EDR3 3129411097122049664" 102.66936898435 0.0877 5.60200285420 0.0908 3129411097122049664 1636042515805110273 631490251 2016.0 0.2309 0.1042 2.2149 0.346 -0.195 0.123 0.286 0.107 -0.3319 -0.0848 -0.0728 0.0604 -0.3391 -0.0469 -0.1901 0.2993 -0.0729 -0.4331 184 0 182 2 -0.1764 180.15 0.000 0 31 0 1.501 "" "" "" "" "" "" "" 21 15 0.19312 23 6 0 0.055 1.0e+02 1 0 0.989 0.3 0.4 0.44 0.83 -89.007 39.008 -19.494 -39.089 0 164 2177 2.555 851.937 17.342695 0.003036 19 1030 12.31 83.676 17.806068 0.013272 19 1579 13.43 117.561 16.751953 0.009979 0 1 0 1 0 1.199 1.054115 0.463373 0.590742 "" "" 0 "" "" "" 207.8568550632 2.3826529936 103.2127747453 -17.2580560064 114721026693652877 "" "" 479084698 17.342695 0.003036 2177 -0.023 102.66936985342 1.9752 5.60200158420 1.7340 -0.4273 1.0540873888562103 0.01660475606130308
0.173772 0.098743 -0.142991 145.4 "Gaia EDR3 3129411097122059904" 102.67422427362 0.0691 5.60699491958 0.0666 3129411097122059904 1636042515805110273 1512678117 2016.0 0.6501 0.0823 7.8957 2.715 0.279 0.087 -2.701 0.073 -0.2258 0.0190 0.0889 0.0855 -0.3733 0.0362 -0.1504 0.1696 0.1673 -0.2928 204 0 204 0 32.4853 1859.33 0.580 71 31 0 1.487 "" "" "" "" "" "" "" 23 16 0.12887 24 7 0 0.058 1e+02 0 0 3.009 0.28 0.28 0.4 0.85 -87.545 34.064 -20.069 -38.762 0 186 2.005e+04 10.73 1868.312 14.932169 0.002816 19 9337 13.27 703.597 15.412975 0.003188 20 1.566e+04 17.64 887.758 14.260857 0.003972 0 0 0 1 0 1.247 1.152119 0.480806 0.671312 "" "" 0 "" "" "" 207.8546024975 2.3892260030 103.2173357617 -17.2526433101 114721026742218873 "" "" 479084716 14.932169 0.002816 2.005e+04 0.015 102.67422302898 1.3914 5.60700692184 1.1809 -0.2976 1.1521304837845108 0.005093698044237352
0.171506 0.092375 -0.144504 147.4 "Gaia EDR3 3129411097122441344" 102.66782540032 0.8214 5.60548310947 0.9183 3129411097122441344 1636042515805110273 434511212 2016.0 0.3279 0.5900 0.5558 2.473 -2.329 0.795 0.830 0.740 -0.8747 0.0399 -0.5385 0.6483 -0.2398 0.5031 -0.6620 0.3100 -0.0215 -0.7562 150 0 150 0 -0.5800 139.05 0.000 0 95 0 "" 1.5221 0.1275 0.180 -0.136 -0.399 -0.390 0.262 17 11 1.6779 18 6 0 0.087 1e+02 0 0 0.964 0.32 0.69 0.48 0.81 -104.537 43.286 -16.723 -39.539 0 138 291 1.468 198.231 19.527430 0.006131 16 91.72 9.847 9.314 20.432419 0.116601 16 297.2 8.022 37.053 18.565145 0.029545 0 0 0 1 0 1.336 1.867273 0.904989 0.962284 "" "" 0 "" "" "" 207.8530535410 2.3828663431 103.2108399518 -17.2547306334 114721026678607025 "" "" "" 19.520859 0.006102 292.8 0.019 102.66783580280 13.1735 5.60547942221 12.4686 -0.7713 1.8672901745127888 0.1202848681713777
0.170844 0.095810 -0.141449 145.9 "Gaia EDR3 3129411097122813696" 102.67127771482 0.5747 5.60853689530 0.6868 3129411097122813696 1636042515805110273 1471312026 2016.0 0.0707 0.6367 0.1111 4.551 -0.260 0.761 -4.543 0.693 -0.7022 0.1456 -0.3437 0.4419 -0.4764 0.2714 -0.4798 0.2730 0.0062 -0.7081 165 0 165 0 0.8788 196.99 1.052 0.89 95 0 "" 1.1857 0.1270 0.002 0.027 -0.418 -0.362 0.178 19 13 1.384 20 6 0 0.03 98 0 0 1.048 0.33 0.53 0.49 0.81 -86.423 40.891 -19.587 -38.762 0 164 268.1 1.344 199.536 19.616669 0.006099 17 58.12 8.939 6.503 20.927643 0.166995 18 322.7 6.581 49.038 18.475880 0.022461 0 1 0 1 0 1.421 2.451763 1.310974 1.140789 "" "" 0 "" "" "" 207.8518938767 2.3873146928 103.2141304649 -17.2513757427 114731026712730721 "" "" "" 19.599860 0.006025 272.3 0.021 102.67127887629 12.3803 5.60855708810 11.4258 -0.7130 2.4517703294681787 0.16849786591971175
0.176275 0.100082 -0.145109 145.4 "Gaia EDR3 3129411101415806976" 102.67556966206 7.7133 5.60487668368 9.1085 3129411101415806976 1636042515805110273 926000817 2016.0 "" "" "" "" "" "" "" "" -0.9893 "" "" "" "" "" "" "" "" "" 94 0 94 0 0.4204 94.03 0.000 0 3 0 "" "" "" "" "" "" "" "" 11 8 25.649 11 2 0 1.7 1.3e+02 0 0 "" 0.44 0.98 0.41 0.92 -133.185 47.863 -13.104 -42.039 0 94 92.77 1.198 77.446 20.768810 0.014287 6 39.69 11.99 3.309 21.341757 0.328109 10 97.36 15.98 6.093 19.776987 0.178248 0 0 0 0 0 1.477 1.564770 0.572947 0.991823 "" "" 0 "" "" "" 207.8571000294 2.3894559948 103.2189346509 -17.2546303109 114721026756406338 "" "" "" 20.768810 0.014287 92.77 0.199 102.67556966206 7.7133 5.60487668368 9.1085 -0.9893 1.5647687188760067 0.3734080673639512
0.175200 0.098682 -0.144765 145.7 "Gaia EDR3 3129411101415809536" 102.67416262484 0.4863 5.60522067593 0.5642 3129411101415809536 1636042515805110273 919326804 2016.0 0.8259 0.4716 1.7513 0.901 0.800 0.594 -0.413 0.576 -0.7075 0.1948 -0.4015 0.4566 -0.4984 0.3299 -0.5119 0.1214 0.0798 -0.7143 157 0 156 1 -1.3311 134.31 0.000 0 31 0 1.434 "" "" "" "" "" "" "" 18 13 1.1326 19 6 1 0.079 1e+02 0 0 0.922 0.31 0.52 0.47 0.8 -81.370 39.726 -20.883 -39.015 0 154 320.4 1.566 204.542 19.423136 0.005981 18 132.4 12.58 10.531 20.033518 0.103140 16 268.1 9.896 27.093 18.677134 0.040253 0 1 0 1 0 1.250 1.356384 0.610382 0.746002 "" "" 0 "" "" "" 207.8561563846 2.3883649952 103.2174415692 -17.2544157363 114721026741626736 "" "" "" 19.423136 0.005981 320.4 -0.003 102.67415905067 9.7082 5.60522251296 9.5216 -0.7204 1.3563408240602755 0.1107123069520338
0.175667 0.096077 -0.147065 146.8 "Gaia EDR3 3129411101420608768" 102.67154490181 0.0610 5.60292129557 0.0653 3129411101420608768 1636042515805110273 1252392102 2016.0 0.8607 0.0796 10.8152 9.507 -4.162 0.078 -8.548 0.064 -0.3137 -0.0590 0.0491 -0.0285 -0.4881 -0.1915 -0.1217 0.3460 0.0842 -0.3347 176 0 175 1 0.9322 195.36 0.136 0.73 31 0 1.425 "" "" "" "" "" "" "" 20 13 0.11763 21 6 0 0.048 1e+02 0 0 1.049 0.35 0.35 0.53 0.83 -90.234 36.962 -19.557 -38.183 0 175 4502 3.207 1403.601 16.553974 0.002862 16 1740 14.65 118.847 17.236880 0.009552 18 3923 13.22 296.701 15.763729 0.005261 0 0 0 1 0 1.258 1.473150 0.682905 0.790245 "" "" 0 "" "" "" 207.8570213009 2.3849993609 103.2149450031 -17.2569435579 114721026715513979 "" "" 479084707 16.553974 0.002862 4502 -0.009 102.67156348652 1.2466 5.60295928539 1.0306 -0.3193 1.4731180878904944 0.010905094189949638
0.174474 0.094412 -0.146723 147.2 "Gaia EDR3 3129411101420609920" 102.66987187493 0.0977 5.60326343874 0.0971 3129411101420609920 1636042515805110273 1579192959 2016.0 0.4024 0.1188 3.3865 2.969 2.617 0.128 -1.402 0.104 -0.3480 -0.0359 0.1030 0.0029 -0.3353 -0.1041 -0.0621 0.3368 0.0364 -0.3596 177 0 177 0 -1.2604 155.62 0.000 0 31 0 1.437 "" "" "" "" "" "" "" 20 13 0.19271 21 5 0 0.059 1e+02 0 0 0.931 0.29 0.35 0.43 0.83 -77.130 36.987 -19.968 -38.190 0 177 1917 2.329 822.897 17.480920 0.003055 19 767.6 10.9 70.413 18.125753 0.015670 17 1629 10.99 148.241 16.717821 0.008242 0 2 0 1 0 1.251 1.407932 0.644833 0.763100 "" "" 0 "" "" "" 207.8559588830 2.3836717240 103.2131760434 -17.2567549703 114721026698674379 "" "" 479084701 17.480920 0.003055 1917 -0.009 102.66986018750 2.0330 5.60326966979 1.6762 -0.3541 1.4079210197864889 0.017705352256830106
0.169006 0.083459 -0.146961 150.4 "Gaia EDR3 3129411101422658176" 102.65886633634 0.0880 5.60302694471 0.0901 3129411101422658176 1636042515805110273 54049888 2016.0 0.7951 0.1162 6.8417 2.956 -1.127 0.120 -2.733 0.100 -0.1873 -0.1204 -0.0687 0.0858 -0.4237 -0.0034 -0.2615 0.3049 0.1288 -0.3221 200 0 200 0 6.6338 374.02 0.472 5.4 95 0 "" 1.4208 0.0240 0.033 -0.026 -0.213 -0.205 0.046 23 15 0.17912 24 24 0 0.012 1.1e+02 73 0 1.353 0.32 0.24 0.49 0.83 -89.204 28.968 -19.583 -37.790 0 193 2978 4.181 712.304 17.002540 0.003149 22 1706 28.59 59.662 17.258867 0.018411 20 4384 21.72 201.842 15.643304 0.006574 0 0 0 2 0 2.045 1.615563 0.256327 1.359237 "" "" 0 "" "" "" 207.8511873912 2.3738078895 103.2017772996 -17.2579906954 114721026589274086 "" "" 479084664 16.999865 0.003147 2985 0.760 102.65887136789 1.9222 5.60303909029 1.6211 -0.3197 1.6155558736560671 0.019548855319738982
0.166024 0.093078 -0.137479 145.9 "Gaia EDR3 3129411131481809024" 102.66853284466 0.4641 5.61250704693 0.5862 3129411131481809024 1636042515805110273 1686228891 2016.0 0.7323 0.5697 1.2854 3.962 2.529 0.648 -3.050 0.602 -0.6529 0.1566 -0.3386 0.4147 -0.5270 0.2160 -0.4913 0.2920 0.0229 -0.6745 150 0 150 0 -0.5701 147.93 0.000 0 95 0 "" 1.2258 0.1119 -0.014 0.027 -0.427 -0.365 0.213 17 12 1.171 18 6 0 0.014 92 0 0 0.964 0.38 0.46 0.55 0.81 -85.669 40.129 -19.847 -37.733 0 149 307.1 1.44 213.293 19.468998 0.005788 14 96.65 10.43 9.266 20.375484 0.117209 15 285.5 6.184 46.165 18.608950 0.023820 0 0 0 0 0 1.244 1.766535 0.906486 0.860048 "" "" 0 "" "" "" 207.8471117736 2.3866857567 103.2109022780 -17.2476717489 114731026685215499 "" "" "" 19.464052 0.005768 308.5 -0.059 102.66852155141 10.5390 5.61252060196 9.9401 -0.6757 1.7665251773956463 0.1196019234976032
0.176790 0.102256 -0.144217 144.7 "Gaia EDR3 3129411131482551040" 102.67775364462 1.0573 5.60576836047 1.1054 3129411131482551040 1636042515805110273 112492133 2016.0 -0.9617 1.1332 -0.8486 2.296 -2.009 1.387 1.112 1.196 -0.6433 -0.1181 -0.0372 0.0570 -0.1931 -0.0063 -0.0883 0.4085 -0.0954 -0.6313 141 0 139 2 2.4230 187.86 2.924 2.5 95 0 "" 1.3813 0.2522 0.086 -0.087 -0.477 -0.380 0.153 17 13 2.3082 18 4 0 0.0087 6.4 0 0 1.150 0.29 0.61 0.4 0.86 -107.296 44.211 -18.221 -40.212 0 139 144.8 1.357 106.721 20.285444 0.010540 10 61.59 11.76 5.236 20.864830 0.207367 14 147.3 13.8 10.671 19.327444 0.101818 0 10 0 14 0 1.443 1.537386 0.579386 0.958000 "" "" 0 "" "" "" 207.8572937513 2.3917973402 103.2211157392 -17.2535436942 114721026778457267 "" "" "" 20.283850 0.010526 145 0.168 102.67776261427 22.2636 5.60576341700 19.2640 -0.6293 1.5373748522217134 0.23100914724732421
0.176045 0.109503 -0.137843 141.5 "Gaia EDR3 3129411135775509120" 102.68503667831 0.5341 5.61214013094 0.6403 3129411135775509120 1636042515805110273 42325124 2016.0 2.3196 0.5769 4.0209 3.027 3.015 0.729 0.270 0.677 -0.7187 0.1375 -0.4408 0.5209 -0.4779 0.3509 -0.5447 0.2364 0.0126 -0.7424 164 0 164 0 0.5570 173.84 0.000 0 95 0 "" 1.4847 0.1136 -0.025 0.077 -0.428 -0.299 0.123 19 13 1.3652 20 6 0 0.019 1.2e+02 0 0 1.029 0.34 0.55 0.5 0.81 -90.532 41.309 -19.221 -39.055 0 162 287.3 1.301 220.784 19.541595 0.005637 12 78.88 14.14 5.580 20.596104 0.194582 18 377.9 12.3 30.737 18.304419 0.035525 0 0 0 0 0 1.590 2.291685 1.054508 1.237177 "" "" 0 "" "" "" 207.8549099916 2.4011495035 103.2280634349 -17.2465358676 114731026850465052 "" "" "" 19.527629 0.005582 291 0.214 102.68502321571 11.9090 5.61213893000 11.1876 -0.7477 2.2916728499364183 0.19779139878444155
0.171997 0.098565 -0.140954 145.0 "Gaia EDR3 3129411135775538816" 102.67404567991 11.7031 5.60903178468 13.2253 3129411135775538816 1636042515805110273 1484521567 2016.0 "" "" "" "" "" "" "" "" -0.9915 "" "" "" "" "" "" "" "" "" 62 0 62 0 1.6153 75.24 2.547 0.46 3 0 "" "" "" "" "" "" "" "" 7 7 27.667 7 3 0 0.71 1.2e+02 0 0 "" 0.13 0.99 0.13 0.95 -140.816 47.571 -20.710 -42.423 0 61 84.88 1.415 59.974 20.865353 0.018312 6 41.32 13.32 3.101 21.298132 0.350143 6 82.06 16.02 5.121 19.962530 0.212040 0 0 0 0 0 1.454 1.335602 0.432779 0.902822 "" "" 0 "" "" "" 207.8527057157 2.3899933908 103.2169555190 -17.2506312111 114731026739571351 "" "" "" 20.865353 0.018312 84.88 0.202 102.67404567991 11.7031 5.60903178468 13.2253 -0.9915 1.3356144612007839 0.4093417145216319
0.176981 0.110411 -0.138317 141.4 "Gaia EDR3 3129411135778761472" 102.68594956939 39.8587 5.61166678719 50.0635 3129411135778761472 1636042515805110273 1490570440 2016.0 "" "" "" "" "" "" "" "" -0.9987 "" "" "" "" "" "" "" "" "" 44 0 44 0 1.9881 58.45 4.152 1.4 3 0 "" "" "" "" "" "" "" "" 5 5 400.18 5 2 1 46 51 0 0 "" 0.18 1 0.18 0.99 -127.570 51.560 -7.564 -38.438 0 44 76.92 2.1 36.621 20.972336 0.029776 3 58.59 27.12 2.161 20.919022 0.502546 5 73.55 13.16 5.588 20.081406 0.194323 0 0 0 0 0 1.718 0.837616 -0.053314 0.890930 "" "" 0 "" "" "" 207.8557452494 2.4017436620 103.2290560683 -17.2469241307 114731026859464476 "" "" "" 20.972336 0.029776 76.92 0.515 102.68594956939 39.8587 5.61166678719 50.0635 -0.9987 0.8376112540408869 0.5388139146790438
